POS_MSISDN,Distributer,Plan Name,Customer Tenure,Tenure Category,Status,Status Reason,Segment1,Segment2,Customer Interaction Score,Loyalty Points,Data Usage Tier,Customer Segment Change Flag,Churn Flag
0.6516129032258065,0.14184397163120566,0.09090909090909091,0.477124183006536,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,1.0,0.5625,0.0,0.0,0
0.23225806451612904,0.6170212765957447,0.0,0.7843137254901961,1.0,1.0,0.3333333333333333,0.0,0.0,0.4444444444444445,0.6875,0.0,1.0,0
0.632258064516129,0.2695035460992908,0.6363636363636364,0.2549019607843137,0.0,0.6666666666666666,0.8888888888888888,1.0,0.5,0.5555555555555556,0.8,0.5,1.0,1
0.3032258064516129,0.09929078014184398,0.6666666666666667,0.11111111111111112,0.0,0.6666666666666666,0.7777777777777777,0.0,0.0,0.6666666666666665,0.625,0.0,1.0,1
0.632258064516129,0.2695035460992908,0.9090909090909092,0.542483660130719,0.0,1.0,0.3333333333333333,1.0,0.5,0.7777777777777777,0.6875,1.0,1.0,0
0.03870967741935484,0.6170212765957447,0.6060606060606061,0.823529411764706,1.0,0.0,0.611111111111111,0.0,0.0,0.4444444444444445,0.6875,0.0,1.0,0
0.7161290322580646,0.6382978723404256,0.7878787878787878,0.7189542483660131,0.5,0.3333333333333333,0.8333333333333333,0.0,0.0,1.0,0.5625,0.0,1.0,0
0.06451612903225806,0.6170212765957447,0.0,0.7124183006535948,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5555555555555556,0.5625,0.0,1.0,0
0.632258064516129,0.2695035460992908,0.6363636363636364,0.5555555555555556,0.0,1.0,0.3333333333333333,1.0,0.5,0.0,0.6875,0.5,0.0,0
0.832258064516129,0.7163120567375887,0.09090909090909091,0.9673202614379085,1.0,0.3333333333333333,0.2222222222222222,0.0,0.0,1.0,0.8125,0.0,1.0,0
0.632258064516129,0.2695035460992908,0.24242424242424243,0.9934640522875817,1.0,1.0,0.3333333333333333,0.0,0.5,0.5555555555555556,0.9375,1.0,1.0,0
0.5483870967741935,0.02127659574468085,0.8787878787878788,0.888888888888889,1.0,0.0,1.0,0.0,0.0,0.7777777777777777,0.6875,0.0,1.0,0
0.632258064516129,0.2695035460992908,0.6363636363636364,0.2549019607843137,0.0,0.6666666666666666,0.5555555555555556,1.0,0.5,0.6666666666666665,0.45000000000000007,0.5,1.0,1
0.4064516129032258,0.8794326241134751,0.8787878787878788,0.9477124183006537,1.0,1.0,0.3333333333333333,0.0,0.5,0.5555555555555556,0.9375,1.0,1.0,0
0.632258064516129,0.2695035460992908,0.24242424242424243,0.7712418300653595,0.5,1.0,0.3333333333333333,0.0,0.5,0.4444444444444445,0.6875,1.0,1.0,0
0.36774193548387096,0.6170212765957447,0.6666666666666667,0.7581699346405228,0.5,0.0,1.0,0.0,0.0,0.4444444444444445,0.7250000000000001,0.0,0.0,0
0.2967741935483871,0.7163120567375887,0.09090909090909091,0.9215686274509804,1.0,0.3333333333333333,0.8333333333333333,0.0,0.0,0.6666666666666665,0.8125,0.0,0.0,0
0.632258064516129,0.2695035460992908,0.6363636363636364,0.26143790849673204,0.0,0.6666666666666666,0.5555555555555556,1.0,0.5,0.0,0.5625,0.5,0.0,1
0.7741935483870968,0.6382978723404256,0.12121212121212122,0.7516339869281046,0.5,0.0,0.38888888888888884,0.0,0.0,0.1111111111111111,0.8875,0.0,0.0,0
0.632258064516129,0.2695035460992908,0.24242424242424243,0.9084967320261438,1.0,1.0,0.3333333333333333,0.0,0.5,0.4444444444444445,0.9375,1.0,1.0,0
0.432258064516129,0.7163120567375887,0.09090909090909091,0.542483660130719,0.0,0.3333333333333333,0.9444444444444444,0.0,0.0,0.7777777777777777,0.5625,0.0,1.0,0
0.8064516129032258,0.6382978723404256,0.7878787878787878,0.12418300653594772,0.0,0.6666666666666666,0.5555555555555556,0.0,0.0,0.5555555555555556,0.525,0.0,1.0,1
0.632258064516129,0.2695035460992908,0.6363636363636364,0.411764705882353,0.0,1.0,0.3333333333333333,1.0,0.5,0.7777777777777777,0.6875,0.5,1.0,0
0.632258064516129,0.2695035460992908,0.9090909090909092,0.6797385620915033,0.5,1.0,0.3333333333333333,1.0,0.5,0.7777777777777777,0.6875,1.0,0.0,0
0.3935483870967742,0.801418439716312,0.9696969696969697,0.7189542483660131,0.5,1.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.6875,1.0,1.0,0
0.632258064516129,0.2695035460992908,0.6363636363636364,0.45098039215686275,0.0,1.0,0.3333333333333333,1.0,0.5,0.7777777777777777,0.6875,0.5,1.0,1
0.632258064516129,0.2695035460992908,0.24242424242424243,0.6862745098039216,0.5,1.0,0.3333333333333333,0.0,0.5,0.4444444444444445,0.6875,1.0,1.0,1
0.4064516129032258,0.9929078014184397,0.6363636363636364,0.6209150326797386,0.5,1.0,0.3333333333333333,1.0,0.0,0.6666666666666665,0.6875,1.0,1.0,1
0.632258064516129,0.2695035460992908,0.6363636363636364,0.26143790849673204,0.0,0.6666666666666666,0.7222222222222222,1.0,0.5,0.6666666666666665,0.8125,0.5,1.0,1
0.632258064516129,0.2695035460992908,0.6363636363636364,0.2549019607843137,0.0,0.6666666666666666,0.7222222222222222,1.0,0.5,0.8888888888888888,0.275,0.5,1.0,1
0.632258064516129,0.2695035460992908,0.6363636363636364,0.2549019607843137,0.0,0.6666666666666666,0.0,1.0,0.5,0.0,0.21250000000000002,0.5,1.0,1
0.8387096774193549,0.6170212765957447,0.7878787878787878,0.9934640522875817,1.0,0.3333333333333333,0.8333333333333333,0.0,0.0,0.8888888888888888,0.8125,0.0,0.0,1
0.025806451612903226,0.14184397163120566,0.0,0.5686274509803921,0.5,0.0,0.611111111111111,0.0,0.0,0.3333333333333333,0.025000000000000022,0.0,1.0,1
0.14838709677419354,0.5319148936170213,0.6666666666666667,0.542483660130719,0.0,0.0,0.611111111111111,0.0,0.0,1.0,0.55,0.0,1.0,0
0.14838709677419354,0.5531914893617021,0.5454545454545454,0.8758169934640523,1.0,0.0,0.611111111111111,1.0,0.0,0.3333333333333333,0.6875,0.5,1.0,0
0.4064516129032258,0.9716312056737588,0.9696969696969697,0.9019607843137255,1.0,1.0,0.3333333333333333,0.0,0.0,0.5555555555555556,0.9375,1.0,1.0,1
0.38064516129032255,0.14184397163120566,0.0,0.4444444444444445,0.0,0.3333333333333333,0.9444444444444444,0.0,0.0,0.7777777777777777,0.5625,0.0,0.0,0
0.5870967741935483,0.09929078014184398,0.0,0.7843137254901961,1.0,1.0,0.3333333333333333,0.0,0.0,0.6666666666666665,0.6875,0.0,1.0,0
0.2645161290322581,0.7163120567375887,0.09090909090909091,0.026143790849673203,0.0,0.6666666666666666,0.5,0.0,1.0,0.5555555555555556,0.17500000000000004,0.5,0.0,1
0.632258064516129,0.2695035460992908,0.06060606060606061,0.9673202614379085,1.0,1.0,0.3333333333333333,1.0,0.5,0.4444444444444445,0.9375,1.0,1.0,0
0.3548387096774194,0.6170212765957447,0.7878787878787878,0.6405228758169935,0.5,0.3333333333333333,0.2222222222222222,0.0,0.0,1.0,0.5625,0.0,1.0,0
0.632258064516129,0.2695035460992908,0.06060606060606061,0.9477124183006537,1.0,1.0,0.3333333333333333,1.0,0.5,0.7777777777777777,0.9375,1.0,1.0,0
0.632258064516129,0.2695035460992908,0.6363636363636364,0.2549019607843137,0.0,0.6666666666666666,0.5555555555555556,1.0,0.5,0.3333333333333333,0.7250000000000001,0.5,0.0,1
0.5096774193548387,0.1276595744680851,0.9696969696969697,0.38562091503267976,0.0,0.6666666666666666,0.5555555555555556,0.0,0.0,0.6666666666666665,0.30000000000000004,1.0,1.0,1
0.11612903225806452,0.375886524822695,0.7878787878787878,0.869281045751634,1.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.8888888888888888,0.8125,0.0,0.0,0
0.4129032258064516,0.41134751773049644,0.0,0.6143790849673203,0.5,0.0,0.611111111111111,0.0,0.0,0.4444444444444445,0.7875000000000001,0.0,1.0,0
0.632258064516129,0.2695035460992908,0.48484848484848486,0.9150326797385622,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666665,0.9375,1.0,1.0,1
0.9225806451612903,0.09929078014184398,0.09090909090909091,0.8823529411764706,1.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.6666666666666665,0.8125,0.0,0.0,1
0.2838709677419355,0.09929078014184398,0.6666666666666667,0.6535947712418301,0.5,0.6666666666666666,0.1111111111111111,0.0,0.0,0.6666666666666665,0.48750000000000004,0.0,1.0,1
0.4064516129032258,0.9645390070921985,0.09090909090909091,0.9281045751633987,1.0,0.3333333333333333,0.8333333333333333,0.0,0.0,0.8888888888888888,0.8125,0.0,1.0,0
0.2645161290322581,0.7163120567375887,0.09090909090909091,0.8496732026143791,1.0,0.0,0.611111111111111,0.0,1.0,0.4444444444444445,0.6875,0.5,1.0,0
0.4064516129032258,0.9645390070921985,0.12121212121212122,0.8366013071895425,1.0,0.0,0.2777777777777778,0.0,0.0,0.5555555555555556,0.6875,0.0,1.0,0
0.632258064516129,0.2695035460992908,0.5151515151515151,0.0392156862745098,0.0,0.6666666666666666,0.1111111111111111,1.0,0.5,0.3333333333333333,0.9875,1.0,0.0,1
0.41935483870967744,0.07801418439716312,0.6363636363636364,0.49673202614379086,0.0,1.0,0.3333333333333333,1.0,0.0,0.5555555555555556,0.6875,1.0,1.0,0
0.4064516129032258,0.9361702127659575,0.6363636363636364,0.09803921568627451,0.0,0.6666666666666666,0.0,1.0,0.0,0.4444444444444445,0.7125,1.0,0.0,1
0.632258064516129,0.2695035460992908,0.6363636363636364,0.2679738562091503,0.0,0.6666666666666666,0.8888888888888888,1.0,0.5,0.5555555555555556,0.7125,0.5,1.0,1
0.632258064516129,0.2695035460992908,1.0,0.411764705882353,0.0,1.0,0.3333333333333333,0.0,0.5,0.7777777777777777,0.6875,0.0,0.0,0
0.01935483870967742,0.14184397163120566,0.9393939393939394,0.6209150326797386,0.5,0.6666666666666666,0.5555555555555556,0.0,0.0,0.3333333333333333,0.23750000000000004,0.0,1.0,1
0.632258064516129,0.2695035460992908,0.030303030303030304,0.026143790849673203,0.0,0.6666666666666666,0.5555555555555556,1.0,0.5,1.0,0.8500000000000001,1.0,1.0,1
0.9935483870967742,0.6170212765957447,0.3939393939393939,0.5816993464052288,0.5,1.0,0.3333333333333333,0.0,0.0,0.4444444444444445,0.6875,0.0,1.0,0
0.432258064516129,0.6170212765957447,0.7878787878787878,0.9673202614379085,1.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,0.8125,0.0,1.0,0
0.5483870967741935,0.02127659574468085,0.5757575757575758,0.48366013071895425,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.925,0.0,1.0,0
0.23225806451612904,0.6170212765957447,0.7878787878787878,0.954248366013072,1.0,0.3333333333333333,0.9444444444444444,0.0,0.0,0.5555555555555556,0.8125,0.0,1.0,0
0.4129032258064516,0.41843971631205673,0.6363636363636364,0.09803921568627451,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.5555555555555556,0.75,1.0,1.0,1
0.632258064516129,0.2695035460992908,0.6363636363636364,0.2549019607843137,0.0,0.6666666666666666,0.7222222222222222,1.0,0.5,0.5555555555555556,0.9125000000000001,0.5,1.0,1
0.14838709677419354,0.5531914893617021,0.696969696969697,0.24836601307189543,0.0,0.6666666666666666,0.4444444444444444,1.0,0.0,0.4444444444444445,0.8375,0.5,0.0,1
0.3741935483870968,0.09929078014184398,0.0,0.7254901960784313,0.5,0.0,0.2777777777777778,0.0,0.0,0.3333333333333333,0.16250000000000003,0.0,1.0,0
0.632258064516129,0.2695035460992908,0.6363636363636364,0.2549019607843137,0.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5555555555555556,0.55,0.5,1.0,1
0.3741935483870968,0.6170212765957447,0.3939393939393939,0.5490196078431373,0.0,1.0,0.3333333333333333,0.0,0.0,0.5555555555555556,0.6875,0.0,0.0,0
0.864516129032258,0.326241134751773,0.0,0.7973856209150327,1.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.6875,0.0,0.0,1
0.3548387096774194,0.09929078014184398,0.09090909090909091,0.9934640522875817,1.0,0.0,0.38888888888888884,0.0,0.0,0.2222222222222222,0.6875,0.0,0.0,1
0.41935483870967744,0.6170212765957447,0.7878787878787878,0.9607843137254902,1.0,0.3333333333333333,0.9444444444444444,0.0,0.0,0.5555555555555556,0.8125,0.0,1.0,1
0.34838709677419355,0.6170212765957447,0.7878787878787878,0.9281045751633987,1.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.6666666666666665,0.8125,0.0,0.0,0
0.14838709677419354,0.6170212765957447,0.3939393939393939,0.4444444444444445,0.0,0.3333333333333333,0.9444444444444444,0.0,0.0,1.0,0.5625,0.0,0.0,0
0.4064516129032258,0.9645390070921985,0.0,0.9869281045751634,1.0,0.0,0.2777777777777778,0.0,0.0,0.7777777777777777,0.6875,0.0,0.0,0
0.1935483870967742,0.7163120567375887,0.09090909090909091,0.5098039215686274,0.0,1.0,0.3333333333333333,0.0,1.0,0.2222222222222222,0.6875,0.5,0.0,0
0.632258064516129,0.2695035460992908,0.6363636363636364,0.2679738562091503,0.0,0.6666666666666666,0.7777777777777777,1.0,0.5,0.4444444444444445,0.21250000000000002,0.5,1.0,1
0.9161290322580645,0.02127659574468085,0.8787878787878788,1.0,1.0,0.0,0.38888888888888884,0.0,0.0,0.4444444444444445,0.6875,0.0,1.0,0
0.5806451612903226,0.6170212765957447,0.7878787878787878,0.8823529411764706,1.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.7777777777777777,0.8125,0.0,1.0,0
0.5806451612903226,0.20567375886524822,0.5151515151515151,0.07189542483660132,0.0,0.6666666666666666,0.7777777777777777,1.0,1.0,0.4444444444444445,0.9875,1.0,1.0,1
0.8516129032258064,0.14184397163120566,0.7878787878787878,0.6013071895424836,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.7777777777777777,0.5625,0.0,0.0,0
0.5806451612903226,0.20567375886524822,0.5454545454545454,0.7647058823529412,0.5,1.0,0.3333333333333333,1.0,1.0,0.7777777777777777,0.6875,1.0,1.0,0
0.5096774193548387,0.1631205673758865,0.8787878787878788,0.7581699346405228,0.5,1.0,0.3333333333333333,0.0,0.5,0.4444444444444445,0.6875,1.0,1.0,0
0.8129032258064516,0.7163120567375887,0.09090909090909091,0.8104575163398693,1.0,0.3333333333333333,0.8333333333333333,0.0,1.0,0.5555555555555556,0.8125,0.5,0.0,0
0.567741935483871,0.09929078014184398,0.6666666666666667,0.9215686274509804,1.0,0.0,0.611111111111111,0.0,0.0,0.3333333333333333,0.6875,0.0,1.0,0
0.632258064516129,0.2695035460992908,0.6363636363636364,0.2549019607843137,0.0,0.6666666666666666,0.7222222222222222,1.0,0.5,0.4444444444444445,0.4,0.5,1.0,1
0.4129032258064516,0.41843971631205673,0.5454545454545454,0.006535947712418301,0.0,0.6666666666666666,0.7777777777777777,1.0,0.0,0.4444444444444445,0.8250000000000001,0.5,0.0,1
0.632258064516129,0.2695035460992908,0.6363636363636364,0.9084967320261438,1.0,1.0,0.3333333333333333,1.0,0.5,0.7777777777777777,0.9375,0.5,1.0,0
0.025806451612903226,0.6382978723404256,0.8181818181818182,0.5947712418300654,0.5,0.0,0.38888888888888884,0.0,0.0,0.4444444444444445,0.9000000000000001,0.0,1.0,0
0.41935483870967744,0.0851063829787234,0.0,0.5163398692810458,0.0,1.0,0.3333333333333333,0.0,0.0,0.7777777777777777,0.6875,0.0,1.0,0
0.2645161290322581,0.7163120567375887,0.09090909090909091,0.8823529411764706,1.0,0.3333333333333333,0.2222222222222222,0.0,1.0,0.6666666666666665,0.8125,0.5,1.0,0
0.8,0.09929078014184398,0.09090909090909091,0.607843137254902,0.5,0.3333333333333333,0.2222222222222222,0.0,0.0,1.0,0.5625,0.0,1.0,0
0.632258064516129,0.2695035460992908,0.6363636363636364,0.2549019607843137,0.0,0.6666666666666666,0.5555555555555556,1.0,0.5,0.4444444444444445,0.36250000000000004,0.5,0.0,1
0.5290322580645161,0.09929078014184398,0.7878787878787878,0.888888888888889,1.0,0.3333333333333333,0.9444444444444444,0.0,0.0,0.5555555555555556,0.8125,0.0,1.0,0
0.632258064516129,0.2695035460992908,0.6363636363636364,0.45098039215686275,0.0,1.0,0.3333333333333333,1.0,0.5,0.4444444444444445,0.6875,0.5,1.0,0
0.8,0.48936170212765956,0.9696969696969697,0.30718954248366015,0.0,0.6666666666666666,0.7222222222222222,0.0,0.0,0.7777777777777777,0.9750000000000001,1.0,1.0,1
0.632258064516129,0.2695035460992908,0.6666666666666667,0.738562091503268,0.5,1.0,0.3333333333333333,0.0,0.5,0.1111111111111111,0.6875,1.0,0.0,0
0.632258064516129,0.3049645390070922,0.6363636363636364,0.5882352941176471,0.5,1.0,0.3333333333333333,1.0,0.0,0.6666666666666665,0.6875,1.0,1.0,0
0.2838709677419355,0.47517730496453897,0.6363636363636364,0.27450980392156865,0.0,0.6666666666666666,0.1111111111111111,1.0,0.0,0.5555555555555556,0.5875,1.0,1.0,1
0.632258064516129,0.2907801418439716,0.48484848484848486,0.4444444444444445,0.0,0.6666666666666666,0.1111111111111111,1.0,0.0,0.1111111111111111,0.5875,1.0,0.0,1
0.632258064516129,0.2695035460992908,0.06060606060606061,0.7777777777777778,0.5,1.0,0.3333333333333333,1.0,0.5,0.5555555555555556,0.6875,1.0,0.0,1
0.632258064516129,0.2695035460992908,0.06060606060606061,0.7777777777777778,0.5,1.0,0.3333333333333333,1.0,0.5,0.7777777777777777,0.6875,1.0,1.0,1
0.896774193548387,0.2127659574468085,0.0,0.823529411764706,1.0,0.0,0.2777777777777778,0.0,0.0,0.2222222222222222,0.6875,0.0,1.0,1
0.5806451612903226,0.20567375886524822,0.5454545454545454,0.8496732026143791,1.0,1.0,0.3333333333333333,1.0,1.0,0.4444444444444445,0.9375,1.0,1.0,1
0.5806451612903226,0.20567375886524822,0.5151515151515151,0.08496732026143791,0.0,0.6666666666666666,0.05555555555555555,1.0,1.0,0.5555555555555556,0.8500000000000001,1.0,1.0,1
0.5548387096774193,0.1773049645390071,0.6363636363636364,0.33333333333333337,0.0,0.6666666666666666,0.7222222222222222,1.0,0.0,0.7777777777777777,0.6625000000000001,1.0,1.0,1
0.632258064516129,0.2695035460992908,0.6363636363636364,0.2549019607843137,0.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.4444444444444445,0.4375,0.5,0.0,1
0.11612903225806452,0.375886524822695,0.7878787878787878,0.6209150326797386,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.7777777777777777,0.5625,0.0,0.0,0
0.632258064516129,0.2695035460992908,0.6363636363636364,0.2549019607843137,0.0,0.6666666666666666,0.05555555555555555,1.0,0.5,0.5555555555555556,0.7375,0.5,1.0,1
0.864516129032258,0.3404255319148936,0.06060606060606061,0.5032679738562091,0.0,1.0,0.3333333333333333,1.0,0.0,0.4444444444444445,0.6875,1.0,0.0,0
0.4129032258064516,0.4326241134751773,0.6363636363636364,0.8300653594771242,1.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666665,0.9375,1.0,1.0,0
0.5548387096774193,0.19148936170212766,0.3939393939393939,0.4444444444444445,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.7777777777777777,0.5625,0.0,1.0,0
0.1870967741935484,0.7163120567375887,0.09090909090909091,0.954248366013072,1.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5555555555555556,0.8125,0.0,0.0,0
0.5483870967741935,0.02127659574468085,0.8787878787878788,0.5228758169934641,0.0,0.0,0.38888888888888884,0.0,0.0,0.4444444444444445,0.9875,0.0,1.0,0
0.3935483870967742,0.14184397163120566,0.6666666666666667,0.6143790849673203,0.5,0.0,0.2777777777777778,0.0,0.0,0.3333333333333333,0.8875,0.0,1.0,0
0.5483870967741935,0.02127659574468085,0.8787878787878788,0.673202614379085,0.5,0.0,0.38888888888888884,0.0,0.0,0.3333333333333333,0.22500000000000003,0.0,1.0,0
0.632258064516129,0.2695035460992908,0.06060606060606061,0.7843137254901961,1.0,1.0,0.3333333333333333,1.0,0.5,0.0,0.6875,1.0,1.0,0
0.5483870967741935,0.02127659574468085,0.5757575757575758,0.6535947712418301,0.5,0.6666666666666666,0.4444444444444444,0.0,0.0,0.5555555555555556,0.2625,0.0,1.0,1
0.632258064516129,0.2695035460992908,0.6363636363636364,0.9084967320261438,1.0,1.0,0.3333333333333333,1.0,0.5,0.6666666666666665,0.9375,0.5,1.0,0
0.632258064516129,0.2695035460992908,0.06060606060606061,0.6209150326797386,0.5,1.0,0.3333333333333333,1.0,0.5,0.6666666666666665,0.6875,1.0,0.0,0
